##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	ERR458501.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1870525
Sequences flagged as poor quality	0
Sequence length	51
%GC	42
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1201	25	0.4760159164557436
1201	26	0.535551995258615
1201	27	0.47813199654468264
1201	28	0.45536336124383325
1201	29	0.5218327887299168
1201	30	0.38574752959423364
1201	31	0.4341996370436476
1201	32	0.5257483519284349
1201	33	0.47489189739384585
1201	34	0.5192013042833139
1201	35	0.46835844930874515
1201	36	0.4176240565322402
1201	37	0.44656594079371104
1201	38	0.5490056581731366
1201	39	0.5078554291682877
1201	40	0.44024688632622144
1201	41	0.5250559710202509
1201	42	0.6090629390491529
1201	43	0.8244913754519843
1201	44	0.7312395031654759
1201	45	0.8242963555220939
1201	46	0.5949417929565257
1201	47	0.36992058376840475
1201	48	0.6424707721265506
1201	49	0.604247540674244
1201	50	0.6502422697701036
1201	51	0.6007630885603632
1202	1	1.0094400596506254
1202	2	3.2130700826847978
1202	3	3.130722557306033
1202	4	4.505424217235937
1202	5	2.2229900377283727
1202	6	1.4089055710780443
1202	7	0.9338656533087004
1202	8	0.8490631611701005
1202	9	0.8564382199008023
1202	10	0.6983390329723207
1202	11	0.7344222729015115
1202	12	0.6897347559148557
1202	13	0.7577372747190196
1202	14	0.9829863829203518
1202	15	0.789456997280702
1202	16	0.9381303417988178
1202	17	0.8409777864609183
1202	18	0.7785494396061523
1202	19	0.7970963723427076
1202	20	0.8820262765771929
1202	21	0.9460341793111553
1202	22	0.8839704326626006
1202	23	0.7384507415039749
1202	24	0.7493940298947379
1202	25	0.8794675641537992
1202	26	0.7511519509033278
1202	27	0.7220528021979646
1202	28	0.6407956740695653
1202	29	0.6981339611207673
1202	30	0.7556706134962852
1202	31	0.855491182321316
1202	32	0.8389924370502584
1202	33	0.8062379795116073
1202	34	0.7824852083549274
1202	35	0.8731699897476659
1202	36	0.7708231815234186
1202	37	0.7010312075806766
1202	38	0.8307484176767659
1202	39	0.7049058026599582
1202	40	0.8451471373368165
1202	41	0.6484231420602811
1202	42	0.7473103004136874
1202	43	0.7876946335493429
1202	44	0.7120800358321304
1202	45	0.6478207862119163
1202	46	0.6460209368995109
1202	47	0.7514133407518457
1202	48	0.7799489725116331
1202	49	0.5928573048855768
1202	50	0.6346675159923407
1202	51	0.6731872057389623
1203	1	0.9940434496184238
1203	2	3.0727144803276154
1203	3	3.042502391655276
1203	4	4.621508338659151
1203	5	2.2282805340731215
1203	6	1.2798407485754666
1203	7	0.7911872952357584
1203	8	0.6825274490541062
1203	9	0.7179254315814063
1203	10	0.5337899148904626
1203	11	0.606319358825246
1203	12	0.7006792487359803
1203	13	0.529404515155619
1203	14	0.7263573150602411
1203	15	0.6829990478669572
1203	16	0.7884168892563395
1203	17	0.7471947525004907
1203	18	0.8163170020289456
1203	19	0.721316213982206
1203	20	0.8054927920386064
1203	21	0.8525265549212122
1203	22	0.5625522758816501
1203	23	0.5996159669955574
1203	24	0.6970145722085803
1203	25	0.7886937847649662
1203	26	0.794458080791344
1203	27	0.6921333999987382
1203	28	0.8427225285277586
1203	29	0.733140340092433
1203	30	0.6824045800016236
1203	31	0.8334199403456566
1203	32	0.7571350425058014
1203	33	0.7548497937721521
1203	34	0.8076851840540868
1203	35	0.578952578192613
1203	36	0.5485058934976621
1203	37	0.7742081379790093
1203	38	0.6650966487777978
1203	39	0.7563486652994342
1203	40	0.7935372063917114
1203	41	0.7013473436762894
1203	42	0.6840015379341864
1203	43	0.7776199084526425
1203	44	0.9259629057618639
1203	45	0.8609908313709838
1203	46	0.7583779163045392
1203	47	0.895613539208739
1203	48	0.9609710255279751
1203	49	0.8847843618508051
1203	50	1.0039887124039168
1203	51	0.9623844678438189
1204	1	0.3689665802665125
1204	2	0.9667293176030753
1204	3	1.5876709080129032
1204	4	2.065838318984003
1204	5	1.061107793095161
1204	6	0.7607724647423026
1204	7	0.6092296606824519
1204	8	0.6212329776852812
1204	9	0.6285406419181001
1204	10	0.5885813668481816
1204	11	0.6211136215182691
1204	12	0.6125605675670585
1204	13	0.5363027409854269
1204	14	0.6455852997630274
1204	15	0.6762626522517081
1204	16	0.557403406244255
1204	17	0.5137504093182272
1204	18	0.5134679385148502
1204	19	0.6200232757417226
1204	20	0.5286822100460498
1204	21	0.526669493587562
1204	22	0.5999559230236429
1204	23	0.44933957802386004
1204	24	0.6627427655871685
1204	25	0.7354567546049253
1204	26	0.7887054425329723
1204	27	0.8052488871502703
1204	28	0.825762296173636
1204	29	0.5271538997609397
1204	30	0.44086915196070464
1204	31	0.6890443920393423
1204	32	0.76536879347465
1204	33	0.6271214641154899
1204	34	0.6180908668498333
1204	35	0.6664818566853796
1204	36	0.6359227425782095
1204	37	0.6585246608439093
1204	38	0.7870327343604231
1204	39	0.9412618306132572
1204	40	0.8095315678863457
1204	41	0.7377774543170545
1204	42	0.7601388210604085
1204	43	0.8053158720664015
1204	44	0.9035387743216603
1204	45	0.9058395201203808
1204	46	0.8019775313189825
1204	47	0.9006562538680072
1204	48	0.8481315014791591
1204	49	0.8438306708443122
1204	50	0.7355000362602482
1204	51	0.8742351241079263
1205	1	0.38459522229788945
1205	2	3.1686566537283305
1205	3	1.3115684825866545
1205	4	2.096616091314413
1205	5	1.1308464312474342
1205	6	0.6429157918742376
1205	7	0.4493436769609076
1205	8	0.3855144712847647
1205	9	0.32090612705065524
1205	10	0.27729826226129717
1205	11	0.17382550764649096
1205	12	0.23432773387204975
1205	13	0.19952638439728076
1205	14	0.3955807841816963
1205	15	0.3506036569126465
1205	16	0.3457998243991298
1205	17	-0.03718921864948044
1205	18	0.13091046806609796
1205	19	0.13719796681144913
1205	20	0.238516114062854
1205	21	0.44397672772088015
1205	22	0.4053081340672904
1205	23	0.2571839599095824
1205	24	0.4549942000368432
1205	25	0.38114833093846556
1205	26	0.4922136621811717
1205	27	0.5498291144087233
1205	28	0.46464910646159296
1205	29	0.3315629993884244
1205	30	0.25010132251034634
1205	31	0.25714924985873466
1205	32	0.30679774703813223
1205	33	0.5455154481569906
1205	34	0.25106699619671957
1205	35	0.2041121312069194
1205	36	0.351912459094315
1205	37	0.2709217808491431
1205	38	0.27186984228970346
1205	39	0.4006628839048574
1205	40	0.3546327642143581
1205	41	0.42779913770856837
1205	42	0.5108305651155405
1205	43	0.3834840254344627
1205	44	0.3200865306798164
1205	45	0.46441005049045714
1205	46	0.27115718350739826
1205	47	0.11201685443172238
1205	48	0.19715970537012595
1205	49	0.19032541857813357
1205	50	0.1840645544563202
1205	51	-0.0891181379910364
1206	1	-0.751379809521648
1206	2	-3.2331807552136382
1206	3	-2.479362272687265
1206	4	-3.359402540039337
1206	5	-1.4185997734266529
1206	6	-0.5401467368987483
1206	7	-0.11682200126911368
1206	8	-0.0021422568545332865
1206	9	0.11470741066427337
1206	10	0.0916427798229762
1206	11	0.22950698732260832
1206	12	0.2509429476722502
1206	13	0.19508789765316692
1206	14	0.1490890572610155
1206	15	0.1623322024213536
1206	16	0.2611084061956461
1206	17	0.09195206008965329
1206	18	0.31610693677463786
1206	19	0.24661790344318746
1206	20	0.2976354576325946
1206	21	0.285913521936493
1206	22	0.21513563156234738
1206	23	0.23024973833729234
1206	24	0.3226425332347702
1206	25	0.3254641432167418
1206	26	0.2480291901146643
1206	27	0.19260269471581637
1206	28	0.03794913083400786
1206	29	0.2355180999923192
1206	30	0.13367837994798748
1206	31	0.2306131109901557
1206	32	0.17781082689839423
1206	33	0.17713458862331777
1206	34	0.14608690033190896
1206	35	0.2008529983231213
1206	36	0.2100460740643939
1206	37	0.04892432641200628
1206	38	0.021027640107014633
1206	39	0.17464668979214792
1206	40	0.10168505657496496
1206	41	0.09532696287714515
1206	42	-0.09473717664523207
1206	43	-0.11538536552608036
1206	44	0.07072021335103074
1206	45	0.20912259144964906
1206	46	0.17403448196110816
1206	47	0.35523184617218106
1206	48	0.2801003720909563
1206	49	0.16706736891257634
1206	50	0.10304118402275719
1206	51	-0.11809287192555473
1207	1	-0.5757051525037085
1207	2	-2.198302118096194
1207	3	-1.9111276880347674
1207	4	-1.6298080880568229
1207	5	-0.5131120604762529
1207	6	-0.06940197585547736
1207	7	-0.09595663115001685
1207	8	0.025612906721519835
1207	9	0.00855634779679093
1207	10	0.1452987424341643
1207	11	0.2040057058511806
1207	12	0.10629497541233235
1207	13	0.06158872684056149
1207	14	0.022931963939740285
1207	15	0.016349992260039414
1207	16	0.10785949921539384
1207	17	0.0213505223239423
1207	18	0.12755726091152297
1207	19	0.14184630688054511
1207	20	0.03323021113779845
1207	21	0.22137259023138256
1207	22	0.07100778594196555
1207	23	-0.017541607961518935
1207	24	0.1443597049519454
1207	25	-0.012067893569025046
1207	26	0.15411994844422594
1207	27	-0.056334437803400306
1207	28	-0.0017387931822767655
1207	29	0.11010727532776343
1207	30	0.06214965991181032
1207	31	0.13876929974335894
1207	32	0.08409757497619097
1207	33	0.08052671888111718
1207	34	0.07657084424868543
1207	35	0.09050323200320776
1207	36	0.11842840483478057
1207	37	0.10141942666830062
1207	38	-0.008951253304715578
1207	39	0.1419164018379817
1207	40	0.14240569580306328
1207	41	0.1070863477708599
1207	42	-0.020095234839111242
1207	43	0.05724391232708115
1207	44	0.14862613827187943
1207	45	0.10945426640818567
1207	46	0.05589035411549048
1207	47	0.11306389803408479
1207	48	0.16688614022000792
1207	49	0.28352296969653423
1207	50	0.0338944932342784
1207	51	-0.22417609218787504
1208	1	-0.12512840660357938
1208	2	0.12640398103776462
1208	3	1.146922800264477
1208	4	1.2710800637766013
1208	5	0.6708053893118446
1208	6	0.4032090431237023
1208	7	0.2004170559699432
1208	8	0.4026388879266065
1208	9	0.2712281738517035
1208	10	0.10486387971074151
1208	11	0.21301989416885192
1208	12	0.21459053465316913
1208	13	0.10051999641859766
1208	14	0.014341582513537787
1208	15	0.06893152902068067
1208	16	0.19713534222258033
1208	17	0.07424162237921905
1208	18	-0.006844802843772868
1208	19	0.1521061189313997
1208	20	0.16248394248108156
1208	21	0.25376986312617333
1208	22	0.28844651820656964
1208	23	-0.024856883435994348
1208	24	0.017446124705031707
1208	25	0.17723743165669958
1208	26	0.20178901054114817
1208	27	0.24961728506374214
1208	28	0.26675945631100006
1208	29	0.06854840302261778
1208	30	0.09014302641264038
1208	31	0.3143617080720915
1208	32	0.1432204789747189
1208	33	0.019715957871355272
1208	34	0.08604200695368291
1208	35	0.22075198822211206
1208	36	0.2884523591373451
1208	37	0.20387382136150478
1208	38	0.35861462102732844
1208	39	0.19974208822088002
1208	40	0.39268393424050885
1208	41	0.4135761211263045
1208	42	0.2430630478216571
1208	43	0.35423304075899154
1208	44	0.19807150403565288
1208	45	0.11677691243730237
1208	46	0.16109396568725742
1208	47	0.37318919746286383
1208	48	0.3848702935275412
1208	49	0.16144447328967715
1208	50	0.2736696913179344
1208	51	0.15803507420239526
1209	1	-0.7879311660079722
1209	2	-2.4284781513864715
1209	3	-1.926838030768323
1209	4	-2.1753903319150716
1209	5	-0.8918934909925085
1209	6	-0.3683317890207647
1209	7	-0.17688789280074246
1209	8	-0.12100219187254879
1209	9	-0.09452902573574562
1209	10	-0.1584969364998301
1209	11	0.04473303468972745
1209	12	-0.1237628395648045
1209	13	0.058447355159692904
1209	14	-0.04479020560274449
1209	15	-0.19389692224198996
1209	16	-0.18467408100755023
1209	17	-0.22587806709514524
1209	18	-0.33194562485972057
1209	19	-0.31763467739268947
1209	20	-0.17084272085058672
1209	21	-0.023304723549884443
1209	22	-0.10676269133647054
1209	23	-0.22588085221050846
1209	24	-0.14648571775941122
1209	25	0.0015130262441118703
1209	26	-0.20718831762910384
1209	27	-0.12810614455229796
1209	28	-0.12222565352787029
1209	29	-0.07859628043021871
1209	30	-0.03868583246124757
1209	31	0.02947062055302041
1209	32	0.012896551578919002
1209	33	0.01091056752186148
1209	34	-0.04969129179445986
1209	35	-0.27508926573820247
1209	36	-0.29738895658224607
1209	37	-0.11022545049664956
1209	38	-0.329329103921566
1209	39	-0.39948987343895936
1209	40	-0.161644588045327
1209	41	-0.01004087255572017
1209	42	0.022164203337688093
1209	43	-0.1168242162645825
1209	44	-0.3036131654595877
1209	45	-0.22548360053523453
1209	46	-0.2529777615343747
1209	47	-0.15054427421124217
1209	48	-0.24253847258390948
1209	49	-0.02748925283263759
1209	50	0.11910401341725674
1209	51	-0.20575867452382113
1210	1	-0.9899258249403715
1210	2	-2.5782397791883227
1210	3	-2.194374627772955
1210	4	-2.6294989996591056
1210	5	-1.1143593598619859
1210	6	-0.5664080403470564
1210	7	-0.49287747481018584
1210	8	-0.2870896882137046
1210	9	-0.3395475538578481
1210	10	-0.3371548877908239
1210	11	-0.17572633066608034
1210	12	-0.47656338860831937
1210	13	-0.40163522672842333
1210	14	-0.46685508822739763
1210	15	-0.3132200725547065
1210	16	-0.2685030567840698
1210	17	-0.3059605389229958
1210	18	-0.3242820235462247
1210	19	-0.5444602431352266
1210	20	-0.4923720030401313
1210	21	-0.39451887960643717
1210	22	-0.4430015284082316
1210	23	-0.5762579789614151
1210	24	-0.4755460048437641
1210	25	-0.2891299379828922
1210	26	-0.33955963686651813
1210	27	-0.36476035431826404
1210	28	-0.3642882772965379
1210	29	-0.47359000568467025
1210	30	-0.46361752303151604
1210	31	-0.3666973429468001
1210	32	-0.4327563429668331
1210	33	-0.49323542899657014
1210	34	-0.329648452145193
1210	35	-0.558182881692332
1210	36	-0.46146156386545556
1210	37	-0.45169686718980273
1210	38	-0.4863533992017324
1210	39	-0.4923702581048417
1210	40	-0.42107105350435603
1210	41	-0.673420755268161
1210	42	-0.37415312766935926
1210	43	-0.4584083137087944
1210	44	-0.35885817927083963
1210	45	-0.4062665011526434
1210	46	-0.40542512193537306
1210	47	-0.39949509849714104
1210	48	-0.4522585762187532
1210	49	-0.29503109080243917
1210	50	-0.10017299019717285
1210	51	-0.3509698343205869
1211	1	-0.44379803668563866
1211	2	-2.5030917293618984
1211	3	2.065679070659165
1211	4	-0.3500816629218484
1211	5	0.010139751923041729
1211	6	-0.04175026646837665
1211	7	-0.14154795989337998
1211	8	-0.14752415647372175
1211	9	-0.32277645224331764
1211	10	-0.28027289548253265
1211	11	-0.37843755197786066
1211	12	-0.22485048829067722
1211	13	-0.22686456328234783
1211	14	-0.36181151974125925
1211	15	-0.20186265499384604
1211	16	-0.3494756755748796
1211	17	-0.38087654663725345
1211	18	-0.29719164686293453
1211	19	-0.45683231102398025
1211	20	-0.25594940612175776
1211	21	-0.2694023486336121
1211	22	-0.28934573732579594
1211	23	-0.548240153711923
1211	24	-0.3040140925743984
1211	25	-0.2224393072290809
1211	26	-0.244241200460813
1211	27	-0.4052873370725152
1211	28	-0.46004848157038936
1211	29	-0.22542828553034155
1211	30	-0.3264050470845916
1211	31	-0.26549362748946237
1211	32	-0.2453807776491388
1211	33	-0.21364124113556215
1211	34	-0.2946923997694242
1211	35	-0.3647603037308613
1211	36	-0.32342098313147716
1211	37	-0.32049732945032616
1211	38	-0.1984606463304246
1211	39	-0.3227107601076753
1211	40	-0.33309517820526935
1211	41	-0.23552993408144118
1211	42	-0.2974222962795068
1211	43	-0.2692268032658234
1211	44	-0.47180605714134316
1211	45	-0.3927504680505294
1211	46	-0.25394457567896467
1211	47	-0.3597290315005637
1211	48	-0.3587422455652245
1211	49	-0.5447607149494047
1211	50	-0.1961789143498791
1211	51	-0.5744547037111118
1212	1	-0.4031404061420574
1212	2	-1.618274685167382
1212	3	-1.3901996181040488
1212	4	2.4419615683341185
1212	5	0.5677685830351606
1212	6	-0.0063225133548954204
1212	7	-0.3456334805478818
1212	8	-0.2684029950778921
1212	9	-0.6251396581547581
1212	10	-0.5014139557571227
1212	11	-0.5103872824782059
1212	12	-0.4250506329942283
1212	13	-0.46150607950156086
1212	14	-0.4359907123981941
1212	15	-0.39635749832442
1212	16	-0.41747178827240106
1212	17	-0.6470737116463994
1212	18	-0.6991200999477272
1212	19	-0.6458204992755938
1212	20	-0.6025627864908785
1212	21	-0.5255563166361483
1212	22	-0.6872244175266715
1212	23	-0.7622689060505081
1212	24	-0.5304066501882403
1212	25	-0.6508645644203739
1212	26	-0.7683448304649616
1212	27	-0.5974001373430866
1212	28	-0.6223878841759074
1212	29	-0.6715242864893227
1212	30	-0.675101002663169
1212	31	-0.7045421802398977
1212	32	-0.5774568026682942
1212	33	-0.5446581046646983
1212	34	-0.8917069257796726
1212	35	-0.8488118747062359
1212	36	-0.7037271724191356
1212	37	-0.7921594081296703
1212	38	-0.9310161624040774
1212	39	-0.5273168710499192
1212	40	-0.6360757288493772
1212	41	-0.7009063987767732
1212	42	-0.49435012859463257
1212	43	-0.8077907275576095
1212	44	-0.693071913525209
1212	45	-0.715851448010369
1212	46	-1.0140519902375118
1212	47	-0.77453781303673
1212	48	-0.9152220106146061
1212	49	-0.7989432041073457
1212	50	-0.9081360084628471
1212	51	-1.2004349846414968
1213	1	-0.742501181677504
1213	2	-2.5431899807401024
1213	3	2.136405846529133
1213	4	0.7886944597818015
1213	5	0.35336403991647103
1213	6	-0.2324005894974306
1213	7	-0.41713359813243756
1213	8	-0.35677431838315243
1213	9	-0.5484544973252241
1213	10	-0.567523910378199
1213	11	-0.6415206233601722
1213	12	-0.6145625264539163
1213	13	-0.725498205691558
1213	14	-0.6906061238134811
1213	15	-0.7219552197971026
1213	16	-0.761523316436076
1213	17	-0.8973755119965361
1213	18	-0.7466996001698334
1213	19	-0.9409572893044214
1213	20	-0.8735272411163066
1213	21	-0.6841195205103361
1213	22	-0.690265066941798
1213	23	-1.0099189570038192
1213	24	-0.6765163435103148
1213	25	-0.6440751452880633
1213	26	-0.6952102876075728
1213	27	-0.7484405428791447
1213	28	-0.884266972416583
1213	29	-0.8944380316879545
1213	30	-1.0100972138276063
1213	31	-1.0443885364252807
1213	32	-0.8910360764312628
1213	33	-0.7723867195186784
1213	34	-0.9264313859794839
1213	35	-0.9967441285843535
1213	36	-0.852351433160706
1213	37	-0.6812789175843363
1213	38	-0.6412394859532142
1213	39	-0.7746355077659075
1213	40	-0.5693486730794604
1213	41	-0.736738331257115
1213	42	-0.9778525804502891
1213	43	-0.9683911926698343
1213	44	-0.8735467809159658
1213	45	-1.0635293708574878
1213	46	-1.0076053082993752
1213	47	-1.090461809866305
1213	48	-1.0426871489724334
1213	49	-1.220373206459037
1213	50	-0.9423997114181333
1213	51	-1.2432827953913375
1214	1	-0.9423542599078623
1214	2	-1.7957238330508325
1214	3	-1.2060764735191114
1214	4	-3.0399075905443844
1214	5	-1.7020994763381196
1214	6	-1.1526006881762285
1214	7	-0.9827637719167726
1214	8	-0.6935266894154424
1214	9	-0.7895706642020386
1214	10	-0.8343881173843926
1214	11	-0.7496671065573679
1214	12	-0.9345888408007141
1214	13	-0.7558271350265713
1214	14	-1.0848087442838477
1214	15	-0.9433778391710419
1214	16	-0.9651958124615163
1214	17	-1.1079588133506277
1214	18	-0.8994664440928659
1214	19	-1.0632751446851572
1214	20	-0.9686925281071552
1214	21	-0.7797014513255363
1214	22	-0.8108417897091869
1214	23	-0.9054959538789902
1214	24	-1.3150520597539384
1214	25	-0.9985940861356042
1214	26	-1.0001645116084532
1214	27	-1.1732440076014754
1214	28	-1.2866319743353358
1214	29	-1.3083797015525462
1214	30	-0.9528635095350779
1214	31	-0.8995889092118645
1214	32	-0.9941143067914453
1214	33	-1.014416213515716
1214	34	-0.8805084650869901
1214	35	-0.831797031385733
1214	36	-0.9146122741233711
1214	37	-0.8799823877888215
1214	38	-0.916381747890604
1214	39	-1.0245571129410678
1214	40	-1.0768948602402517
1214	41	-1.103264837479358
1214	42	-0.9929427619096387
1214	43	-1.231380612109561
1214	44	-1.426249483618669
1214	45	-1.3545375392693089
1214	46	-1.4327985542836927
1214	47	-1.4278638163352468
1214	48	-1.2603512024782688
1214	49	-1.181191692287662
1214	50	-1.3988067066486636
1214	51	-1.7321392177366022
1215	1	-1.3492911105975054
1215	2	1.8723437484121312
1215	3	-1.4499597483480287
1215	4	-2.6023126538355257
1215	5	-1.6917307212411465
1215	6	-1.4455762581510498
1215	7	-1.1692942828553186
1215	8	-1.0193395462037245
1215	9	-1.0629954771652024
1215	10	-0.996952029024996
1215	11	-1.035377846549565
1215	12	-1.0244977157431023
1215	13	-1.3395916281656
1215	14	-1.5151902639803367
1215	15	-1.3572341665121073
1215	16	-1.2830602240489313
1215	17	-1.618338914758283
1215	18	-1.4915857221838493
1215	19	-2.112982622613039
1215	20	-1.820710753118675
1215	21	-1.70999858283637
1215	22	-1.6276868061967988
1215	23	-1.7055257379445123
1215	24	-3.92640581644649
1215	25	-2.007627167722667
1215	26	-2.0132088685917466
1215	27	-1.7539368416971328
1215	28	-1.495162272530564
1215	29	-1.545307333364761
1215	30	-1.272669913109162
1215	31	-4.953362266656107
1215	32	-3.1170710844392104
1215	33	-1.9485764092395783
1215	34	-2.2060036251763364
1215	35	-1.5413456609641472
1215	36	-1.5626958113357219
1215	37	-1.206236686976851
1215	38	-1.1618800991298386
1215	39	-1.3526406501534183
1215	40	-1.314034526233229
1215	41	-1.3407846048799925
1215	42	-1.585589643447065
1215	43	-1.4035335745603632
1215	44	-1.787822720508359
1215	45	-1.539722094103901
1215	46	-1.6597655436110728
1215	47	-1.7163739039145796
1215	48	-1.7213471958123137
1215	49	-1.8878516220823656
1215	50	-2.0199619029043774
1215	51	-2.2535167307671315
1216	1	-2.53471886580688
1216	2	1.6968890647995245
1216	3	-2.3417338639540404
1216	4	-5.8232220381364534
1216	5	-4.1605547337952125
1216	6	-1.9991146025238393
1216	7	-1.21959763293993
1216	8	-1.0784292056627294
1216	9	-1.4528434520707307
1216	10	-1.490933693121768
1216	11	-1.5649145653142398
1216	12	-1.1707828084727723
1216	13	-0.8963820425419868
1216	14	-1.5667034285031463
1216	15	-2.108655292928752
1216	16	-2.1087402217266344
1216	17	-2.1693235858885416
1216	18	-2.0543039711716844
1216	19	-2.5142499822122346
1216	20	-1.540178947037333
1216	21	-1.2930975519754284
1216	22	-2.454177900357415
1216	23	-1.6967940708594895
1216	24	-1.3394929862661868
1216	25	-6.339607250608193
1216	26	-2.948611437120867
1216	27	-2.1884514730239033
1216	28	-1.4776101446402805
1216	29	-1.4107276435622111
1216	30	-1.2239016698416876
1216	31	-1.3459628468889164
1216	32	-1.9996550500009107
1216	33	-1.378028944727184
1216	34	-1.2203651556385609
1216	35	-2.5562262931754347
1216	36	-1.6548722307972596
1216	37	-1.5838567420631122
1216	38	-1.1246687000652429
1216	39	-1.0722958231560327
1216	40	-2.546708224679506
1216	41	-2.2306752690740907
1216	42	-2.829326697920308
1216	43	-2.333265297995247
1216	44	-2.56491803885946
1216	45	-2.0644058945434267
1216	46	-2.2073444632988597
1216	47	-2.0400867791747714
1216	48	-2.692694145321127
1216	49	-2.865629286022042
1216	50	-3.4213829439424472
1216	51	-4.035583643665618
1301	1	1.5461450787329802
1301	2	4.069152505265571
1301	3	5.336973764819756
1301	4	5.66153916380436
1301	5	2.6371126327736647
1301	6	1.5091285788381725
1301	7	1.0437514892577084
1301	8	0.8861059442914154
1301	9	0.7887267727192722
1301	10	0.7219479528943751
1301	11	0.7891858720545244
1301	12	0.6945733544125403
1301	13	0.6708386165519542
1301	14	0.7584079569065949
1301	15	0.5770551638986632
1301	16	0.7801237612737921
1301	17	0.6557799872183878
1301	18	0.6726860927810279
1301	19	0.629961522064697
1301	20	0.8172315029392934
1301	21	1.0141813508407296
1301	22	0.9535636109746335
1301	23	0.7069595603589534
1301	24	0.709400010425
1301	25	0.667245340852844
1301	26	0.5534936780144477
1301	27	0.5602297501663784
1301	28	0.6158826878723573
1301	29	0.7417186288275488
1301	30	0.7780381850417797
1301	31	0.7525833436519491
1301	32	0.8508967990509788
1301	33	0.7375426574318951
1301	34	0.6896425244560547
1301	35	0.6273309728070373
1301	36	0.5638698442224808
1301	37	0.5689669246472278
1301	38	0.563311531202956
1301	39	0.6695550435889217
1301	40	0.7979922095643346
1301	41	0.5782418135476206
1301	42	0.4269913517443058
1301	43	0.3134972236237985
1301	44	0.5476368125204942
1301	45	0.6719048476133196
1301	46	0.6976651458336036
1301	47	0.7919931803454787
1301	48	0.6970520269509635
1301	49	0.5415767820940331
1301	50	0.6077040622749479
1301	51	0.9229949258656802
1302	1	0.8430931842111029
1302	2	2.9422702555671165
1302	3	2.9466841946781805
1302	4	4.362546424709091
1302	5	2.0441420458427544
1302	6	1.2403085562752523
1302	7	0.7677885728434788
1302	8	0.7243895484121268
1302	9	0.6823529100728933
1302	10	0.6116707853153116
1302	11	0.7295797200332999
1302	12	0.5891833598695939
1302	13	0.6632948663984877
1302	14	0.6569496279748819
1302	15	0.6580606850946538
1302	16	0.6624760530545473
1302	17	0.6542466071755868
1302	18	0.7204702196708936
1302	19	0.6895050521849768
1302	20	0.7242964144416035
1302	21	0.80047773744284
1302	22	0.7294986425606211
1302	23	0.7728235246526651
1302	24	0.7305418494113454
1302	25	0.7638010791983589
1302	26	0.8362804782313589
1302	27	0.7963630438328266
1302	28	0.5991363733806025
1302	29	0.6994800614643708
1302	30	0.738068852642634
1302	31	0.7125645228204363
1302	32	0.7300233967421903
1302	33	0.7361255752051505
1302	34	0.5189283702124072
1302	35	0.6931970308421214
1302	36	0.6623306968739158
1302	37	0.6597254738215028
1302	38	0.6085835491299534
1302	39	0.6036554856919238
1302	40	0.6743375573566652
1302	41	0.6815009503970302
1302	42	0.6550391872630286
1302	43	0.7992284713623192
1302	44	0.7400358461256147
1302	45	0.7296848764803059
1302	46	0.7975434613920243
1302	47	0.8158922863750178
1302	48	0.7506912064099183
1302	49	0.7952992163234285
1302	50	0.8519087289199163
1302	51	0.9622183153169956
1303	1	0.7572837491419122
1303	2	2.767967330417207
1303	3	2.7313469414702283
1303	4	4.257820084079842
1303	5	1.9752485238699222
1303	6	0.981449865732337
1303	7	0.7385406437486992
1303	8	0.5914059573833299
1303	9	0.5006410172875349
1303	10	0.573418092632771
1303	11	0.5429370438561136
1303	12	0.6116066135083287
1303	13	0.5536496424218029
1303	14	0.8100032388648515
1303	15	0.8365197007467842
1303	16	0.8432990125241844
1303	17	0.7257515938891927
1303	18	0.7505642419215945
1303	19	0.4735168665490477
1303	20	0.7503884517648984
1303	21	0.833731221478331
1303	22	0.6925222296386053
1303	23	0.5200951419758013
1303	24	0.7295940108759069
1303	25	0.8106408439106829
1303	26	0.6166758691061673
1303	27	0.7522763543894797
1303	28	0.7285487610888097
1303	29	0.7216754292530965
1303	30	0.6197687263831639
1303	31	0.6964411526802721
1303	32	0.7564057951485381
1303	33	0.711303867620181
1303	34	0.6062830260452756
1303	35	0.597515913951554
1303	36	0.6564544549555293
1303	37	0.7113657164396088
1303	38	0.5798157868261953
1303	39	0.7502408274552508
1303	40	0.6870854799064219
1303	41	0.8138865641953714
1303	42	0.7409325176451489
1303	43	0.7083359323331493
1303	44	0.7389582971063575
1303	45	0.7036701894455248
1303	46	0.8186785352258497
1303	47	0.7962923182671346
1303	48	0.6976646086207055
1303	49	0.7299816576889313
1303	50	0.8355533079141964
1303	51	0.9243755791635877
1304	1	0.3328987340625176
1304	2	1.274968045023023
1304	3	1.6892215342054726
1304	4	2.2435643036455026
1304	5	1.0939518171126537
1304	6	0.6726856493157811
1304	7	0.47597751014163947
1304	8	0.42643496553468196
1304	9	0.3010903711143058
1304	10	0.42600339113209884
1304	11	0.3623476757372259
1304	12	0.3688344274201256
1304	13	0.41190939557999684
1304	14	0.5608843841720699
1304	15	0.5444276013802352
1304	16	0.5041701049021228
1304	17	0.3310711680325724
1304	18	0.46222685108065775
1304	19	0.3662533223464379
